,Location,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
154,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8084.50074120532,8562.72117247636,8938.99416111537,8558.548179967429,9017.45125322814,8485.50697434094,9079.176895383649,9715.4024281218,10176.6354219884,10448.8243676125,11089.4899949864,11136.021911970902,11187.4769618308,11488.2956282873,12090.9912069056,12657.637672180801,13812.901395923402,14297.2213852569,14924.8216140502,14547.644583077801,15255.019052785,16520.2592224915,17162.9273706838,17373.8974567258,18056.7898061476,18301.5004690469,19323.6658689896,19721.2609759241,20096.1566534339,19863.0272301481,18444.0730450892,
155,Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.75968651304,1971.04407243626,2123.11806782763,2276.88948520171,2443.27073421422,2686.54316598274,2450.52051416124,2336.80080911357,2348.25357832215,2349.3656463961397,2418.29234548246,2606.2933415512,2696.38204630264,2646.63562292303,2692.77029384939,2801.82673284151,2850.283957167,3006.25121118336,2869.19595343828,2978.41654792611,3208.0121079929804,3245.58466417689,3221.19465655288,3396.1876471464398,3411.16024031588,3483.3315181909,3548.8688803867103,3711.89600373591,3912.6987058732,4219.79343990091,4147.9381041550505,
156,Middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2658.7555886251102,2753.9377089188897,2824.19412933767,2927.18235399279,3032.76340714419,3176.68903024242,3359.1180831314696,3527.46382810519,3553.7532541605897,3696.1842513959004,3949.3389251544104,4136.917568777129,4346.748556631571,4640.86395407108,5073.788855467439,5547.83598404097,6166.35129000008,6799.5444499287705,7326.166778113441,7551.031295148679,8130.28259920035,8731.23661098994,9249.24495316635,9681.83505011059,9966.04216452768,10036.2930112714,10363.5686593507,10874.1494748941,11558.4484263616,12059.438961631102,11854.4016116228,
157,The former Yugoslav Republic of Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5524.76467775865,5366.98405033654,5140.889650221429,4881.03370640455,4903.32664031045,4946.48073912063,5080.90582911763,5226.71819699558,5448.07386903412,5724.47004032761,6151.79686575444,6049.915617353759,6395.226347854649,6595.451969991899,7172.00498731467,7848.882967087191,8690.23692593986,9350.90777909298,10521.8967333656,11009.9915852452,11361.0093874551,11689.905767161299,11915.6898657268,12727.3364143546,13434.8432361896,13888.2953901276,15137.9958260844,15706.4441718656,16777.4745574718,17565.2204712152,16959.671228418,
158,Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.7121884072749,908.524865346705,877.49321303611,902.633259615163,931.3664063666901,934.549034530678,992.718398730421,1032.3192907087,1094.12825688939,1142.0747488772502,1134.54084522887,1299.11323091031,1320.21236468532,1422.56168591077,1437.3031307419599,1528.6937824207198,1594.9650125013598,1639.39368098739,1693.71971543993,1731.26843862105,1787.1616736997198,1826.64755699191,1763.84025100346,1812.96622016798,1915.30447153208,2032.65587188008,2189.00662171156,2246.79742084484,2338.53367649202,2419.88684123378,2347.98817418131,
159,Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9019.404723704849,9644.342779227429,10220.8600373382,10823.3156800745,11570.4157258041,12475.0043770176,13076.118834418601,13820.1671703545,14470.5479472483,15110.4943411224,18355.4967894141,18510.598452046,19599.9414329873,20929.395491741598,21545.4251923105,22306.6228714756,23320.9598431822,25059.137714687404,26523.5326924729,26649.604131375097,28722.7021856242,28973.2708577894,30243.841314014102,32295.8473400221,34344.0217879777,37455.20487447,39887.099485859304,42644.0804444448,44218.995671940305,45937.70016846059,41740.7703938873,
160,Myanmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.273998969585,412.652237952448,435.67970996390505,475.17477489640703,512.3313290047911,554.13518024085,594.557321801685,633.515997826567,668.8840773585421,726.985650716598,825.901132733347,939.0871837970669,1054.92519029011,1202.7918348797198,1392.31676831569,1617.62678007034,1874.90036379915,2151.9464749067997,2421.71296672503,2676.9975605271698,2960.24121524112,3224.5010196961894,3547.13065293373,3782.5725953665706,4009.9625619173603,4105.44337698664,4031.1797361403796,4224.54503061412,4575.13099039776,4940.15249914319,5123.82560314223,
161,Middle East & North Africa (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4593.122419246811,4941.98399870872,5163.04908602604,5306.38714196861,5377.14086507284,5522.79632285147,5837.76192296034,6030.24801183057,6393.81137001561,6655.98629402099,7116.21306902467,7306.12030656126,7511.205072809641,7650.02584107275,8346.33165685552,8818.81792876992,9385.27630264206,10051.8273125744,10437.9769898254,10601.0013956643,11086.607330006102,11043.566507206799,11336.440838757,11229.7398504275,10880.8862244602,10193.6509692039,10149.4242412703,10446.0374445668,10593.1426280521,10665.4317298337,10327.424313331,
162,Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6001.791312345551,6770.28791887894,7100.324631764721,7340.8609962521205,7842.302151167759,8313.65223425161,10458.726102107199,12459.3179568578,13816.5733090898,13022.1453737403,13636.0150798042,14472.484821190501,13863.890702493602,14870.1529377846,15371.142554161399,16332.848310571399,18199.383028912198,19682.2651956681,21489.2255407193,23097.316823302997,20029.9111067353,
163,Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3344.4452198333,3108.88233901657,2852.50522091078,2802.9727971668894,2901.7774235282695,3127.4770630515995,3229.84459517452,3387.67001735567,3510.2771299280103,3638.5349318282397,3729.2514999633295,3887.61721134092,4095.9564726282597,4418.13842487967,4963.617727048871,5424.23011840358,5989.65998472923,6689.46229209468,7319.096892409879,7167.246789180121,7581.54667133989,8912.87339142443,10227.5302746287,10549.892056039,11056.2985279189,10648.2739820507,10737.4861306932,11366.303937103201,12317.4409245084,13014.1129028497,12366.9471196704,
164,Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.911557972408,285.404910776201,310.432582680451,324.735974483597,327.317614214531,359.568603749378,396.510189317882,429.868556451255,474.936817743699,478.31070729117204,532.5498968303859,574.149654439252,606.707277750018,652.795962157088,697.431101166552,766.276874849406,824.482004497989,877.5984491072819,914.777067512634,958.9374588790739,1023.0650841996302,1035.52243745772,1084.98419022789,1139.0517822439801,1291.2680336814599,1363.67495320137,1283.6598698098599,1320.70226453913,1335.98641094402,1297.40453135139,
166,Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2637.3401500753,2704.07949154566,2745.56560825686,2900.0804758145196,2798.81036421732,3059.28162174416,3214.22845547228,3061.1114628711894,3101.7030822883003,3178.8196828644395,3041.0702253779,3000.57466613872,3005.9507331496698,3183.3181662140996,3328.10640061893,3621.0915563543103,4290.19748727981,4196.500158951761,4142.722344240779,4058.74088785121,4092.0788139777205,4225.571261565279,4262.06369701868,4481.25184237154,4295.05148877935,4200.15256326701,4700.106262382729,5108.54913220438,5318.085954330721,5569.9952623887,5390.08609894654,
167,Mauritius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4943.3754378434205,5279.9206926223205,5676.761912580981,6034.685986643771,6329.248632877359,6681.33601130701,7110.748146217471,7554.37132502405,8018.50388967647,8241.22060596463,9027.4255262538,9459.232145732629,9696.47890758904,10386.3468050591,11058.2433058734,11536.8766924448,12406.3264296181,13407.9774212466,14353.1130641042,14902.354207761899,15698.522154027,16653.2438040789,16963.5112414049,17866.3068173778,18488.0467911726,19229.8354887212,20701.2189720364,21415.1161096211,22741.3513182703,23836.9168863905,20530.5052278281,
168,Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.283885592748,732.5703662778959,688.1845369928301,770.8368404193441,704.112767772679,830.7218515308389,891.670623688794,919.8155221308839,940.076521628362,955.323239814569,965.8729510486819,914.713240954178,922.255371141584,969.271613218135,1023.5898388103099,1061.99455726456,1114.8517557191499,1220.0820087804,1301.18411473162,1380.0558022920902,1449.88396694258,1508.1921321746302,1467.13818103389,1572.8334715714402,1530.93075354758,1445.7351122577402,1454.3589410317002,1472.14686847702,1532.6684745881798,1602.14678205936,1591.6054009537302,
169,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6814.055477112421,7512.697363599859,8154.09400037342,8946.30626295948,9733.01904766257,10642.1074702483,11620.331451611999,12373.3166394774,11302.4638397748,11875.8112949594,12913.1749194477,12976.675790964198,13606.051029671202,14369.8270420309,15450.0485640401,16454.2153771604,17549.6029455376,18784.4843116974,19695.079208937,19193.1918612103,20508.7575347559,21704.7442727685,22985.801656237403,23477.9911663813,24607.6687337619,24801.888432015097,25546.129518165297,26661.507416033302,28239.500083718398,29623.405158740497,27923.687677449398,
170,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23399.4256525198,23845.8294780647,24905.4665790014,25859.9217883099,27144.6204052119,28125.3802990913,29380.413278556098,30849.0806488585,32212.685430651498,33860.9911735323,35654.601372041296,36459.9892868756,37333.180091286,38797.976845106095,40951.3325850198,43353.1161276907,45498.833411380096,47154.5630796629,47598.8166950234,46291.241852832594,47642.2963604211,49070.8868996882,50678.725220900495,52229.6301430596,54121.6156909658,55645.0038959822,56863.8457468116,58922.1032596092,61736.800236415496,63642.6136716858,61840.476941735404,
171,Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3704.844965739,4020.82357961747,4290.27279412986,4216.55952270538,4280.01537567842,4439.62467466497,4565.59110449699,4744.51299215587,4859.66242226966,5002.82265948449,5202.655656596529,5293.6097178686,5550.08102115218,5806.29946778991,6593.762639733929,6861.1461287167895,7442.05620517631,7911.39503668299,8129.63007145251,8067.18288617816,8499.519640314671,8958.93231325387,9341.10668346837,9735.53264349043,10467.228042144001,10633.294417575,10427.1217565842,10171.421495361199,10329.6550239114,10227.5826241438,9298.08681409223,
172,New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.285245948354,760.7827126830709,767.929424179759,762.533840490704,766.612035347933,774.7132747052631,762.664283173862,760.9335886616001,816.7453112004331,797.658048080284,777.079347992688,821.4110010770199,843.9431895212309,846.4717961893491,840.6569803046201,896.352693822855,942.3198830858111,961.246487390392,1016.5615359044801,1005.3741075297,1062.6899137790801,1068.2448529308099,1158.66902042007,1127.3489526686901,1142.5168645317199,1145.3094019690302,1153.33968949334,1163.2261702083301,1229.22378179329,1276.15388335024,1288.25858163086,
174,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2057.8220697747697,2081.36560238243,2171.92377201741,2124.30680996479,2077.83158187548,2067.72907645035,2140.0063553895498,2187.13500532952,2213.01665664337,2202.40995166816,2306.11452279705,2434.2462193085503,2780.79229751906,2964.36299241115,3241.72449622315,3467.10515604015,3690.8402489903297,3934.8425368489793,4170.73291406376,4420.974011199,4703.20483066808,4922.70234464027,4982.94539878236,5225.17293432225,5507.16949454144,5426.33278732294,5234.679126910711,5190.35612668836,5278.84839470055,5352.67942303108,5186.411582719221,
175,Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974.1372295182898,1992.10143863645,1999.93993759935,1994.5240943557899,2060.5439297952303,2183.49798991955,2319.9652210702898,2411.3407217621498,2486.2525854385,2656.11980132476,2783.22891252777,2885.20362106677,2911.09479290476,2998.08761692462,3198.34719897089,3392.56217832768,3590.83108463621,3821.59213644485,3974.72954977733,3820.50291722455,3981.08092009041,4263.157776787029,4427.94692395537,4610.29898129055,4941.6997020079,5293.87046224287,5694.054287407889,6004.0140875734105,5867.24389067727,5682.2159776034105,5569.72155197893,
176,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19164.8034178049,20136.830769463602,20789.3363222993,21400.09421424,22369.0039894425,23433.6526928315,24508.7897540574,26017.0532191171,27708.97207423,29268.5360985179,31870.8335122969,33180.1829172939,34447.2053180645,34149.6192294255,35809.785664396004,37625.5617084958,41013.7866357674,43939.1453400262,46420.2016795592,44556.921152834104,45043.9042332404,46599.02103045,47272.1030187972,49241.5178406305,49233.2153954401,50288.59139493769,52288.415084135304,55088.633800674404,57826.6284976675,59004.324966401604,59268.1352982384,
177,Norway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18451.152367093502,19570.0645240873,20612.1900157097,21572.3657140286,23015.468329011,24347.817502641603,26818.3035690277,28608.6541320459,28186.391316141402,30555.049059111403,36936.4865054381,37764.308440015695,37980.353976174505,38593.708351195695,42549.9438731467,47797.52994720519,54160.4818000859,55930.5334666428,61716.599712842195,55364.21942385,57919.651953714296,62076.740657668604,65354.7792483883,66961.2530988205,65892.6892787813,60368.920871748494,58939.912613309294,64050.7561654659,69808.3294106839,66799.1647159421,62644.8457362642,
178,Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.938993167607,920.1965298399471,953.631319758758,986.5241996295571,1061.8244473648401,1093.86845643716,1145.93442617779,1198.4896918285099,1222.91937961644,1270.40834483511,1354.4952363458099,1426.45437388067,1428.5494756905402,1491.0590467910401,1581.5590691705302,1666.2484579123497,1752.4997982394,1838.6876476777302,1967.69982881858,2055.85226983614,2169.51535889719,2288.24933744554,2505.39181045661,2702.22496263423,2947.31648725396,2996.22046186766,2989.67500637537,3565.19780740052,3864.32212409671,4119.92233935514,4008.5055163351794,
179,Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4388.56866309097,4413.98469674832,4984.52380321924,3940.8774985664204,4893.419958287729,5343.81598292718,5968.3522176345305,6662.3894954113,7511.789519650659,9913.08075621947,12677.7294911724,13163.7578750804,13645.410630813898,12975.392382471699,13963.767392386599,14099.485353736201,14340.1724103815,
180,New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14864.0005267005,14568.9898390553,14921.5770243149,15966.021806458,17099.3079072111,17915.417029282802,18470.1512348282,19143.8127983966,19347.415668445,20579.365916513998,21513.702767373998,22508.9367053708,23306.2795376277,23973.6339583007,25091.156979407002,25677.4190803252,27755.5270442179,29369.8081937436,29827.1425475385,30681.2445433491,31222.4544777381,32701.3785970948,32988.6097597613,36242.6212285958,37293.3567850718,37479.6829800129,39955.8030258734,42285.319902666,42575.4449179591,45437.8889864425,44491.324905222195,
181,OECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16611.3390458594,17259.8535441828,17893.9089703906,18367.75348066,19173.9266161704,19944.9645490027,20839.4267393218,21777.6432486074,22355.3069062895,23220.261736728302,24649.182125620697,25415.0048664069,26210.4400649331,26983.9628941038,28411.1346617087,29745.7206378168,31721.2706823363,33254.7092224075,34094.3100870095,33186.535219948,34433.4516408051,35869.813485049905,36841.429152363904,38143.9965645076,39277.5494760645,40420.8810289121,41795.781142293905,43389.8104553905,45081.435194121106,46054.5022778804,44915.101747242596,
182,Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26198.095205501602,27491.206614403,29107.6863465908,30243.6348506452,30946.9778796821,32334.1260417294,33437.7977015166,35879.0159834117,37206.8267631489,37818.1026879154,40958.889792966096,43219.415942127096,42677.703696078795,41400.529436578996,42019.201158630094,43244.722390149,45682.491377708095,47589.3976815013,50703.5844873735,51852.5053946245,50456.8583608358,49583.7438125858,50848.475806835595,48174.8497105683,44374.8815932721,35803.6572063605,33187.9546062102,33308.4843146012,33377.2826607888,32607.0154687216,31120.2958489838,
183,Other small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11154.488170364199,11737.9028623477,12315.8568951334,12902.682455305901,14253.4868120949,15197.4845102003,17085.372225779698,18948.6535855859,20500.0619473348,20801.981012315402,22428.8149381291,24192.1683408087,25304.6037924784,25593.877746184302,25411.2312244071,21679.584388209598,21180.345275553,22637.095332475,23190.7129098359,23628.4625197813,22233.4041034939,
184,Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922.30257073668,2028.8927888470998,2173.57494552434,2202.7991603260502,2270.39834047852,2365.9306802577803,2455.1554608549104,2452.98245938159,2472.43206015719,2529.00928403654,2625.26179450155,2709.02790116832,2753.54073972718,2898.03298255964,3127.6907687685803,3357.3634258246198,3579.96243151875,3766.85556187164,3818.07198504114,3868.7439423357,3890.2906186079604,3993.55936698761,4018.7327373187395,4103.62956351879,4238.63386740085,4373.01447488222,4410.0065649467,4571.205078408039,4853.26655740247,4896.39314506171,4812.88981820957,
185,Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5041.80490537259,5585.3312738285795,6054.368065313621,6402.70389127676,6589.164258292739,6706.3797237301405,6963.8510030853195,7394.006208944,7865.19085195141,8126.987655933821,8367.7319910136,8435.28877096758,8594.07054624109,8951.64979075647,9701.82263306321,10527.4555523952,11570.9739310535,13066.860719198701,14373.6501462201,14405.110963302901,15153.5359627257,16923.9465178769,18679.5139433198,20809.8551420422,22897.4026269576,25319.2166879602,27828.5557137667,30446.849566409703,31784.314487286498,32769.870319642,26782.4849811076,
186,Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3359.26402982335,3478.86028882839,3470.4256698301,3668.4836051518105,4129.78966769938,4445.42627906544,4568.053143171061,4861.12190848049,4811.26041805526,4873.864444897949,5043.26718093489,5120.06880606732,5423.644230208351,5697.43212566785,6084.892534636371,6610.891705648929,7262.258083878059,8026.610325088271,8857.863860699259,8951.012534840429,9730.42110393424,10476.7963282297,10767.677327703599,11295.963264408301,11510.2788763872,11572.3207931902,12013.377389700601,12506.5293750586,13088.2958384558,13397.273916048302,11878.5215440702,
187,Philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2649.38018482292,2659.9974637638,2666.20698380531,2723.04773528814,2835.2716604331,2959.0317562125897,3117.5282800704103,3263.3948012216197,3211.00256889602,3293.42284348112,3439.53875901901,3545.73414226395,3657.9703571149203,3835.91675156979,4115.76881393865,4370.37388742261,4657.708790879579,5008.20140940702,5239.7269382308095,5268.4949835375,5626.28116096019,5865.34355124333,6296.82761392706,6614.683523746489,6960.900715776391,7186.769280445391,7703.7622752610705,8120.86879330973,8720.60737919396,9291.726915199351,8389.84859396256,
188,Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9956.87241840853,10670.8193560463,11083.552204411899,10827.2608446865,11629.917692520801,12515.5798567576,12999.055362588899,13892.3999706002,13665.4364049565,13156.085011089599,13587.7609130582,14970.4976508244,15612.2099658668,15375.9763831751,16625.2693888659,18008.0905009777,18127.4826069843,17770.5619972634,18074.1999492078,17957.7677385764,16321.985608138899,
189,Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.32794709849,1591.11378862215,1810.35150433495,2140.65417197518,2262.9619182963397,2181.60049163937,2336.06832469129,2229.46624955989,2117.05708648272,2136.04146884644,2081.4539377323604,2079.3558032313604,2066.01305723403,2106.82341943971,2176.64556336535,2335.16219732148,2477.99474593437,2678.30277277385,2656.8648318486,2791.7153939021505,3039.7841574489503,3069.759742115,3206.19582460322,3318.80093671364,3761.5234315663,3966.7707103884004,4144.6036317321295,4285.62875648139,4290.69828205284,4474.68580450025,4286.63444885431,
190,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6181.89177676648,5921.53701432421,6189.79407055105,6556.68453510442,7036.2727356469995,7681.1968907662,8275.80159541634,8936.62578219735,9487.7542777577,10040.8983752326,10672.1210858295,11119.7151496001,11804.2662616751,12288.4628747003,13353.6821006072,13896.793380251298,15152.336083428501,16802.8339050496,18303.3529197974,19239.9284691728,21072.5265773139,22827.698136092404,23745.6977950948,24567.5061660535,25475.5046935927,26862.052515028798,28322.106977090098,30064.5034841771,31953.0350337072,33797.7673600747,34240.2473551909,
191,Pre-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.99292356901,1506.74980773535,1548.19703015211,1554.4818625478501,1547.08134067605,1586.27536508984,1664.9710818087399,1760.8150674973,1879.2218335789498,1953.7168017163199,2066.10474852702,2142.17173188868,2206.0382888355703,2120.5794615054397,2400.88914730954,2544.4151350973198,2706.69945904594,2860.5079297935104,3017.7344134341697,3093.2650274377397,3237.13854312448,3349.39282251521,3410.1490337519103,3553.3533007051,3642.653059875129,3456.64480110252,3449.21789033709,3537.89228901003,3618.39454986545,3702.5242766265997,3540.2757224256297,
192,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13414.9286264566,14088.160891981399,14969.925704796598,15902.037865234499,16765.0288879117,17730.6600806274,18266.9655688578,19320.6080053847,20500.4883877153,21807.8737425342,22961.2908722605,24893.016798086097,25485.6265883854,25956.5348844852,28981.3984677503,29332.6521339588,29920.825797459398,30545.6741727125,30745.4158591417,30541.064185524,30925.4008276163,31824.154838385497,32582.622408210602,33172.6712604566,33682.850026137,34016.0223523129,34346.8673317443,34363.7546291317,35122.8884849611,36276.8423610096,35277.2343953755,
193,"Korea, Dem. People's Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11773.6219946878,12732.777875413898,13175.0758967796,13195.6234039351,13570.883233236498,14398.9200768501,14917.560359441999,15788.6969790189,16687.0697070041,17718.1515724418,18876.6594757578,19524.8867396317,20356.647299736,20851.088538328302,21477.8261820846,22725.2774946084,24682.718852128997,25733.1270889579,26665.837295293903,26458.9110362123,27261.9534524665,26769.5118850004,26438.0163019973,27936.039664456297,28742.440378350897,29660.896067252597,31607.7542431733,33044.7167387479,34928.5435337746,36172.0725393171,34148.9529253925,
195,Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5388.3242001975,5617.604054294189,5697.614646349561,5972.127410399139,6271.794505706341,6681.61634416095,6754.364965764909,7008.43642629575,6939.762377900401,6799.34869089103,6654.17281515978,6612.67734769259,6590.16727798235,6876.997090202281,7223.55654044822,7485.2992173735,7960.725392867941,8495.33699904283,9097.52048887733,9020.30802243108,10001.5304279296,10503.5958528238,10018.7236347841,11062.5587335491,11454.4288765968,11486.523190555701,12041.7235427806,12590.548443655,13135.6988678799,13149.038570274799,13069.176115138402,
196,West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2201.92204219622,2302.67090835947,2269.3950240384,2532.79209237755,2854.55942253908,3056.44926909161,2785.3251709740803,2516.27333549206,2180.4081483181303,2468.29508254462,3012.52583486031,3369.8743146104102,3350.53654534339,3480.7896472947805,3708.66444163563,3951.2349927961895,4119.8194657718495,4494.7313227255,5255.82560942147,5371.68710020242,5510.132930404549,5954.40078363208,6305.39180301552,6401.74089135074,6469.90909814318,6509.56833548333,5689.94533440263,
197,Pacific island small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2861.1426084302198,2892.24456991549,3070.2089863469605,3173.48998222987,3337.88014692745,3488.4858662666998,3627.9582236530896,3591.7613115977297,3643.56648232425,3866.535457312629,3851.44047121815,3947.86643907086,4062.3534469429296,4167.8662816897995,4417.96855072541,4583.25876661156,4766.23842643395,4858.50695226741,4961.5429743101895,4875.61843742046,5016.72418238344,5240.717886932971,5443.61608697107,5720.127280065461,6404.331374914859,6809.90562019266,6958.13408867471,7291.23337328327,7589.6945134156,7649.5693743097,6740.66853721582,
198,Post-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18011.642475616998,18715.0061858174,19348.8393417452,19847.145492656102,20708.011708518,21578.0232887349,22503.952630238196,23489.874291456297,24289.236912304703,25341.825115636802,26942.0498753757,27908.275612025496,28876.7464461688,29820.2284877436,31430.6530982234,32960.4144277658,35092.7333183199,36815.5892121717,37720.297511483,36682.2564043761,37991.3244456591,39433.2714925299,40488.0662477667,41968.051783280294,43104.9206972225,44248.679849241904,45762.1529557154,47588.8283033156,49615.2637004404,50935.9960409609,49642.2530227507,
199,French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96823.1132878345,99035.2578440416,103476.33836207699,102757.778658013,113857.654034282,109856.952919085,120838.17387899,122882.838501804,125010.69740063099,122424.61195711301,132047.986609638,139358.96529319,141634.703824582,138229.768973896,129068.57889759401,92968.2320964638,83102.3504973395,91738.7527956234,93154.2348987235,93771.1253057061,89968.7710158231,
201,Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5277.48212355868,4792.59502009269,4512.64721118215,4696.62669102042,4992.7848915013,5426.19766996711,5743.9619746812705,5564.09450981763,5544.30857190463,5596.472488676961,5848.08495477489,6518.675291778431,7162.36577844649,7559.975349340029,8990.32564986372,9602.10475909396,11556.6242467632,13700.0935664487,16782.22907266,16631.8581907197,16976.259086718503,17896.2758641785,18869.5689682481,19781.9257079992,20657.6732894791,21605.8356153117,24271.470017456202,27141.9009335846,29309.206272979303,31901.4259622325,32116.4809530635,
202,Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8027.752914259641,7857.815946441469,6862.384026731391,6419.50926665475,5734.4099756738,5613.280647199151,5517.85888983309,5699.94761728982,5465.05636193373,5914.3260620600595,6825.3915111818005,7361.36367852645,8037.47453541558,9254.53720076475,10226.7661539289,11822.346928941699,14912.2339332667,16648.2416399717,20163.6094155718,19389.941176244298,20490.1267193879,22798.6744273279,24303.4734145818,26073.8745307451,25761.6480209933,24085.324184794703,24128.086406539904,25926.443853974302,28821.247449052404,29967.1288518394,29812.210254845297,
203,Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.217544969244,575.750746437726,658.959801600308,663.273185788242,355.63243361314795,499.377081285093,556.494532765587,604.034087456929,613.097360840229,602.429539488881,631.071338660396,674.347826760962,757.356050041669,776.423763010956,844.534663998542,935.3004227139909,1028.8765405454199,1108.9077304164,1223.56616194506,1275.3499629917098,1349.45209368748,1450.57947764791,1488.66970702579,1543.27340017594,1706.6729870342,1804.5499523422302,1882.37238004371,1975.24866113275,2138.8996987304604,2321.7185897900304,2213.8280542535604,
204,South Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.9732465950399,1282.80495632048,1357.8798957885901,1419.48629097306,1505.02889068142,1609.26092448648,1715.54868662039,1775.6114039106199,1858.49189851832,1992.2435032260998,2080.16176936353,2180.62507541754,2253.96617777905,2420.9803599028196,2629.03983843958,2868.29114031398,3130.2860961420897,3394.24285755529,3516.9919009867103,3737.92819820169,4009.71460159711,4242.34782022779,4572.16867907171,4757.74531411709,4934.33450846635,5142.9384130936205,5458.39724465716,5773.980601241321,6218.55374228635,6508.007160481059,6133.03652203344,
205,Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32067.249888311002,36902.0259470607,38089.8460660953,37420.330103246604,37480.9565405159,37475.0562135402,38354.748696714705,38712.2863960844,39514.7907880185,37791.2265465441,39882.6289655277,39240.7606943058,37667.0237662961,41441.8611624282,44601.7786980441,47161.128839730096,48552.527405297595,49394.0191905268,52047.066915556505,49933.1936504237,51529.827889223605,56133.14418764519,57364.9851130461,55908.2499274917,55726.102312369505,48611.1314748371,45484.438433892305,47306.222319502005,48735.4604982217,48948.1740036301,46759.65723182559,
