,Location,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
193,"Korea, Dem. People's Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Portugal,360.499298506858,382.729946994368,407.852843612372,432.511729575075,468.78108163544294,520.910659367884,575.0076806682209,646.8227200608401,719.0804918532901,795.759371391099,934.0821560961169,1064.53771257341,1302.2662677393,1747.98904060266,2000.41824574682,2127.6375072593,2173.28393425975,2267.37100319478,2457.31321644599,2755.6246177008,3368.3666694027897,3245.97521367748,3079.94956634271,2735.49106580047,2522.7474762065804,2705.19300197317,3861.9484333688,4803.8660954694105,5623.696999821229,6056.38102771889,7884.617987563321,8958.9853330247,10810.5665079626,9534.656363730799,9977.319909057709,11781.3618502221,12185.0914010629,11575.5071124358,12199.206385024,12471.0793640754,11497.7534604525,11724.6114954602,12875.3207922585,15762.9757897367,18031.0004215768,18773.1253616354,19822.846028733602,22782.0946224629,24847.545135091,23059.7974457294,22498.690858655697,23186.913128327797,20564.8898617969,21647.0418118869,22074.3007634216,19242.3664710981,19978.401214968002,21437.3475036794,23551.0482905614,23330.817288932,22176.2967116929,
195,Paraguay,,,,,,204.20083035484402,208.850135309286,215.06689731766002,220.096547957203,230.502433414844,240.270503775163,262.067690416936,296.109188398387,374.341959794115,489.56148169531195,541.487941156045,593.654325587455,712.658515370636,849.524867696422,1103.91311369874,1398.0542978756798,1718.49982157102,1608.7245569682098,1635.63348717746,1260.74379796017,892.8904516973779,984.383055346008,1020.38163636987,1063.47475442544,1156.9246249550802,1376.1653248278199,1611.39986057966,1610.2122468004002,1591.3741577370902,1686.8452781124697,1897.0983472797602,2002.6834598888502,1993.8043763166897,1812.9936670734803,1694.11121032211,1663.60493919986,1565.0542885389002,1300.85236671095,1365.41641811806,1679.49511989641,1843.634107636,2271.0888854079603,2976.8240144759498,4047.90979064865,3626.8186369100604,4359.42841539817,5329.387436826861,5185.14154871279,5936.975959022479,6118.31811031962,5413.776020618579,5324.60906777777,5678.869972199999,5782.78454981286,5380.9633218413,5001.072760451911,
196,West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.58154213882,1326.56285737146,1317.46675131385,1389.16497137651,1465.04605685868,1499.4921765701902,1476.17185000238,1335.55319529359,1156.21747345769,1257.69857009689,1422.19088643544,1543.70141392774,1570.10439962728,1664.24571669276,2035.2023412176602,2191.78178736868,2557.0756235669896,2880.79843707909,3067.43872735614,3315.29753909282,3352.1125950604305,3272.15432360708,3527.61382413178,3620.36048715937,3562.3309427025606,3656.85827137011,3239.73110812657,
197,Pacific island small states,,,,,,,,,,,,371.79274342565805,437.23350762146003,583.779312610446,812.3838141544541,888.817789977724,873.1707556261099,892.643136332531,1014.1936872706801,1216.58540922032,1381.5183861386,1391.0990045704098,1326.69426595511,1232.97992395282,1271.7551433856402,1182.0276437278599,1269.25308849607,1217.41179139721,1231.00258438676,1256.7652891028,1387.65964512796,1452.73911196561,1566.5804120224698,1631.79259134607,1889.86674470034,2018.18216870802,2129.4817042078,2104.97330832349,1780.2711723201999,1935.2808122636802,1755.41808167749,1711.1012958385502,1776.6162569353,2060.32721635769,2349.7361069982603,2568.7506621642397,2672.0336278814398,2909.12853351432,3063.4784005668103,2706.0253307756,2965.3608918730297,3440.60734196589,3608.8224358517296,3702.1659104969103,3970.73563509019,3832.18455210798,3963.69237254896,4220.256561236861,4340.02074365313,4270.4110635243,3768.5433573464597,
198,Post-demographic dividend,1385.49040535535,1447.27325716305,1543.6348947465801,1643.05902789407,1771.96564758237,1903.9700006871399,2067.0704822037,2197.73621735934,2362.0029113155397,2573.5757453363103,2785.0156183534004,3053.8712613131897,3509.87245945592,4200.75229208164,4651.97638545794,5171.150660292629,5571.688908467099,6255.98859102181,7465.5989378934,8522.819661552221,9374.45494058891,9417.500779943559,9319.85016258842,9618.67141540008,10000.3726547139,10475.986873381,12730.4041647102,14677.685914813,16438.8731223276,17063.3169518967,19031.8794351197,19954.497431333402,21277.0682234144,21279.2965669591,22748.9798460477,25094.425939714303,25080.040034137597,24461.004398992598,24448.794491954,25546.420605748997,25850.546633204398,25484.7877242321,26433.5207245921,29502.3235791225,32610.2742185404,34154.476885076896,35747.0212115827,38777.1241356413,40753.9587247755,38197.8491327462,39660.7912663064,42480.5540718906,42256.7169913384,42489.6849725321,43159.476700548796,40694.3500653984,41442.7623830607,43033.440797666604,45492.8020181508,45819.48008344151,44475.1891667213,
199,French Polynesia,,,,,,1889.24241351302,2229.7527374912697,2210.0646977624697,2512.2673817915697,2274.4563152987,2299.17638896802,2593.11532869876,2751.17153841659,3516.39421601464,4375.53073758126,5260.42075236094,5401.97363025089,5669.99912372869,6969.93404314828,8169.15954164826,8885.644455175021,8103.45332426797,7907.982238869359,7977.589852806441,8005.802085227759,8514.27365159243,12659.109480371799,13630.0252341523,14051.410800113601,13470.0273701468,15913.510874186599,16038.8366679235,17169.7034766328,17539.547269931598,16444.1550454759,18262.4216852574,17788.0703913631,15724.045122756599,16303.0238001175,16074.2710253676,14324.1186592562,,,,,,,,,,,,,,,,,,,,,
200,Qatar,,,,,,,,,,,2755.55648497824,3246.71588726519,3909.8880557869397,5583.6178395175,15631.6931432644,15292.574177357199,18906.1533318148,19842.0360563657,21109.9960546446,27455.014904684904,35010.3952789566,34926.7039959685,27402.267491084,20910.4533402704,19645.3146586178,16590.8027157778,12704.3663069235,12901.520964668502,13611.4456877017,14052.589818041799,15454.1796715698,14124.2638482838,15434.2100946431,14270.9737672887,14544.0055877414,15849.5657351625,17337.4218651437,21104.7637214836,18593.4140746031,21723.8142007549,29976.167634467598,28517.2208367328,30214.6704236357,34517.6032080083,42124.9408415757,51455.9509428993,59530.56100019441,65421.3769169684,80234.1908337022,59094.6591838465,67403.0876779676,82409.9416494702,85075.9865371983,85050.68434109571,83858.3404581765,63039.11262580269,57162.9680117767,59124.8672712073,65907.9484350408,62276.4286944365,50124.3859361728,
201,Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.8383638999499,1769.88993114409,1817.90210089083,1680.70562287227,1260.74904545125,1102.10378473246,1158.13251591344,1323.1043250493199,1650.2764808003699,1633.01064354117,1577.32335708773,1852.46730900413,1599.88953304677,1659.9076395454802,1825.1798045597898,2119.88267323918,2679.41190951209,3494.9445171830394,4617.92901643258,5757.4964285719,8360.16632132485,10435.0439841037,8548.11867218639,8214.076892898109,9099.217538896899,8507.10477456436,9547.85215096612,10043.6774497614,8969.14892146193,9548.58740298268,10807.009167199301,12398.981978766598,12899.3461112897,12896.0886211622,
202,Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777.2353728423,3428.7621527086103,3492.7103142472997,3490.4525049882204,3098.80263930177,2930.6702011349394,2662.10403424087,2665.77986699982,2643.92919598833,2737.57202398929,1834.86184283035,1330.75723561155,1771.59405905827,2100.35251171829,2377.52957748244,2975.12535330125,4102.3648329979205,5323.46308263383,6920.18912483291,9101.25504905672,11635.2729337888,8562.81327716515,10674.9957825675,14311.084315961201,15420.874541327299,15974.644627051699,14095.648742954,9313.01362484996,8704.898413295941,10720.3326583505,11287.355278081499,11497.6492498593,10126.7217935297,
203,Rwanda,40.5372112788806,40.689268106888704,40.9441819467614,41.218296930814795,41.083879380252796,45.989282764895805,37.488839319313996,46.6427425321487,48.7840997847211,51.7946092993676,58.5252764514148,57.5892353406497,61.81190225294171,70.80298517267791,72.894402582075,131.019798969444,141.531010923414,160.38424280063802,188.184756891559,222.813438332045,243.487074517845,264.026384131378,255.637012297001,260.005444727657,268.923276720984,279.104964268031,301.798124524559,318.206500160498,337.955461929181,330.497121252032,349.873309552059,269.85042334791,302.73863764438596,314.751304069673,126.954894013875,221.628926108787,229.88676735243303,288.409302094861,285.710273915441,287.373819176301,260.601185779705,238.781277816552,233.15126362383202,249.74331312250303,273.63369027861097,331.690113448529,366.894392401644,438.664184462988,543.545356504914,579.726615038344,609.724917020252,668.494672193863,725.169770255329,722.8943285087489,743.559037978437,751.0773926178849,744.760748755977,772.316989145919,783.637162814808,820.1492885585941,797.8555206717481,
204,South Asia,82.3453989059087,86.04608275743121,89.9113280369832,98.97857963365541,110.87464389734899,116.48449853533,95.7995482233565,103.062636613104,105.614406259986,113.50838292350001,120.12879167274299,124.90744118671302,122.746139971717,137.157725692763,162.37555472505198,169.813559097071,161.905302836418,183.114196954556,203.48504984442903,222.568211449007,262.077252887994,271.314700748083,274.134279699762,283.432353514784,275.588605513276,292.809393059512,303.084317479609,328.986102468063,345.657361132332,341.14229239626303,359.231669420062,312.657641462301,324.907343144382,314.998535831535,349.863574500782,380.35370103308,407.751551825925,419.319788083275,416.9828765771,438.310721012017,453.23760409734297,455.858018925267,469.712186027703,538.711135990329,613.9477974010599,691.692617164966,774.8637986193049,959.305126399096,959.461249363055,1041.98021072851,1257.49950821449,1368.9451016153098,1366.05942528266,1383.31690853854,1496.01499570463,1543.0481307214002,1652.25180081923,1867.44396793317,1894.00888357406,1959.52584479156,1823.7129116295498,
205,Saudi Arabia,,,,,,,,,777.267272584564,801.044739199234,921.3350532091839,1177.7246118549601,1511.67038084724,2227.00607314276,6437.418089446539,6304.11644700094,8202.770020474709,9038.879186647791,9282.661166307858,12241.2571459019,16977.9859320217,17871.991995089098,13944.9512846134,11039.239795358899,9632.538746482309,7919.65154739552,6304.259837549829,5932.2955104272605,5856.382338793679,6085.9564651014,7246.0159202838095,7883.2452680575,7932.09323262693,7485.5417558587405,7421.289193822579,7690.5762842861095,8335.80474237354,8551.67605908093,7419.16114403759,8007.95819422595,9171.33147630515,8684.645762294642,8695.39648348233,9609.968686477141,11185.1370411547,13791.454761932,15384.7383584183,16516.6317804658,20078.2600730401,16113.143710005901,19262.5476010256,23745.880577749504,25243.6019982366,24845.124663786202,24464.2125570307,20627.9269288204,19878.7638365016,20802.4663134648,23337.017549434702,23139.7979808237,20110.316192491202,
206,Sudan,125.85983899182699,133.08224607826202,140.725123548291,139.309840986329,139.22341100697798,141.081929255897,140.68578071749099,147.99767371032,150.022536764509,160.38414808256098,176.95402810329102,187.076941801955,196.91080965188203,236.61722040285701,294.985231800294,348.010079237257,419.931019641372,506.659717170485,431.812084027969,491.57742513842794,392.414847801622,509.130651977978,453.796181865008,390.78129709871695,445.94849688376803,552.974546010054,683.067402748399,849.612331822309,632.3353760924421,611.948300330452,483.952610882609,432.47894997507797,260.510359649193,320.485331506291,449.710583015456,473.41347092027604,300.564930338891,378.954761650082,355.15255419052596,328.06865304601,366.172741960491,456.624237901334,512.44125816274,586.753211436903,711.921984166626,914.1665222889301,1143.9322513659101,1461.31591372515,1551.08577078954,1202.55788059175,1338.4437244956098,1366.4109052494698,1039.76205101829,1160.5355520328098,1303.83895504606,1329.63596169544,1069.83995681729,1011.5212160524001,740.7467670014079,610.927861513165,486.418816281925,
207,Senegal,312.99296284623,321.361239587783,320.501538911354,322.300733288525,332.08115535061296,328.563169210907,329.053313388876,319.639351683498,326.195796522291,301.26716581992,304.73409060172503,305.308046452665,358.367926406586,399.808623876607,437.615734435684,574.133229492047,567.44414096445,567.025662858367,618.155089174016,751.025344200663,807.805929534265,713.515228584508,679.210074169068,586.142900156769,555.190693083359,590.1329700602311,808.3292306911289,943.512497796083,905.709093375318,871.6409618090089,982.0178763225459,935.4919598353521,972.4318335977,895.6132847606771,595.030006772919,727.989657599257,735.9819091600909,661.653759845214,695.952378128979,688.9988968936591,613.732384491775,648.441473299398,681.311850824678,831.831040294406,932.168095434437,992.6880581385429,1027.73144085752,1197.40956116175,1403.9493845665302,1308.93780804914,1271.5832808452499,1366.7745007080698,1317.7798018053802,1372.66577931902,1396.65733855586,1219.24941513302,1269.90329385985,1361.70197218375,1458.06909258145,1430.1482590016199,1471.83096170711,
208,Singapore,428.058980027396,449.15107127874603,472.085824452565,511.205575252773,485.533858206574,516.5353033390099,566.807677554886,626.033527685697,708.6060664628461,812.6827968520121,925.80391294265,1071.41154035538,1264.37510720987,1685.45979632163,2341.70551423633,2489.91157517591,2758.94038028476,2846.33598832854,3193.90565722355,3900.53355310873,4928.1391178575395,5596.58597723068,6077.63424070932,6633.23667366491,7228.317584106469,7001.7667477117,6799.93036332671,7539.02930212443,8914.44122574729,10394.5389962406,11861.7561591366,14502.3799938606,16135.913652598601,18290.0282372282,21553.030899626297,24914.411255678,26233.628896479502,26375.9719503189,21829.2998697666,21796.0844360572,23852.3270285975,21700.020045831498,22159.688863274103,23730.1524496489,27608.5373712744,29961.2632774569,33769.1541633501,39432.9383493761,40007.469261214,38927.2068817715,47236.9602345421,53890.4287270504,55546.4885386921,56967.4257940383,57562.5307937678,55646.618746950495,56848.175391836696,61176.4563611565,66679.0464899752,65640.7079484985,59797.7521801188,
209,Solomon Islands,,,,,,,,173.435848254969,187.369503414404,184.760133036498,,301.251679503788,235.333016810426,308.25576859412104,453.787942277986,385.815463614959,414.24865109338697,448.07003513877197,515.664680106408,678.825745047787,794.49428210619,814.5848008289411,781.34908559785,711.393491212699,690.389973509958,611.01467934222,529.253715603602,541.164821244742,599.063212027503,569.394209934214,688.5191142374609,709.6463896941789,815.4946361955921,886.1354417807551,1153.44753374033,1306.7375297794802,1381.8009003211903,1385.57053065883,1171.42786378531,1215.16735439827,1017.61375675438,965.76567510246,795.601533812388,788.6131193440581,867.107172185448,1014.8552802739999,1119.6932966278998,1260.2894039363198,1388.96387714065,1428.50567310858,1604.20582993513,1938.8911868007897,2141.82152227309,2248.61493505117,2274.88786574405,2167.11992829078,2225.48684209273,2332.8442158554503,2411.8629263527696,2344.04897615315,2250.6011638607,
210,Sierra Leone,138.938639928686,139.363569743324,143.4726482737,143.620306755701,150.748970879357,143.280492367138,147.15582102386003,134.317456729551,124.75745824962,151.740796376573,158.261487259653,149.907234638136,163.01328678282601,197.446522637728,218.079268532849,223.67486351301102,191.74132374152902,218.19180060549198,296.444144879811,334.803897166003,324.830395132127,321.822778852153,365.90448519452497,274.90177928366,293.315724581217,225.183191310296,125.15212651117201,173.67034597601503,253.83120999225702,219.294602270747,150.388997452047,179.361210312569,156.403103874074,177.59726281034,211.592232244682,202.31604281152198,218.366890204629,196.115381680372,153.458491996581,150.006424578628,138.698722497148,229.37565952613,252.396006970341,266.446905426105,266.56937131547403,292.349066330563,323.389018440273,360.371660481482,408.48100846393504,391.200942951228,401.83487609944297,448.337662148696,566.378235059355,716.835826906915,714.699795733977,588.228862794816,501.415165523953,496.682294873131,533.991533265984,521.754836722241,509.376593987322,
211,El Salvador,,,,,,274.175259503141,282.189733068525,288.18699031465,290.025602994465,293.387951467695,308.439870124849,314.61568250903196,326.769770202027,363.82963534549697,410.289501521456,453.492451540898,548.152022315202,678.039258712384,706.6155011465711,767.7992439583279,778.4480090435151,736.59114672011,717.5438903871781,729.738710359514,751.725021407128,769.80357530977,753.979928189593,781.060007329013,816.219982845253,840.7123359422591,914.131794738884,983.181504214564,1073.3102525013699,1216.7008409832401,1380.7083745960902,1585.10889560143,1684.7845048711401,1778.8363374756,1886.3599656695199,1930.6274566566,2001.54004887966,2072.3015906358,2124.10181983345,2209.4972451963,2278.4303299528,2428.56887928932,2631.82273894031,2786.15777431659,2933.3942401921004,2858.48334388385,2983.2288061357,3266.0109777416496,3428.40933246681,3509.52653622458,3589.04288461991,3705.5797035345295,3805.9956857443394,3910.2544033271706,4052.62477533742,4167.73093878563,3798.6365208232105,
212,San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40864.3254697731,36604.4933810621,38730.8030430952,41464.746433690496,51270.12922570651,59558.772717849504,60900.5432888271,64261.032725748395,72697.7059863324,78643.5506479242,66703.2182274656,60254.776302486905,57297.5133143063,49988.4636311454,51570.9839547083,50817.3308247802,42662.9026513461,43828.2324609315,45399.0290605549,48996.592248824,47731.2085399347,,
213,Somalia,65.4797161127203,68.1063969710067,70.8130489706682,73.60720425680891,76.4803984686038,79.42881315993529,81.8711142362567,84.1989645808447,86.5503216195445,90.45797622590851,93.65468049641541,95.35388849516859,119.81820664218901,144.344552548908,128.703339965476,183.19536490979198,188.661068923787,103.81860919405399,105.11333351228001,100.19406093849501,96.09606679907509,107.37212702214,117.193535405213,110.88478397909799,119.17481732589701,131.81736407218202,138.096050356055,147.151476967847,148.216672024135,153.14071038723802,126.924973244299,,,,,,,,,,,,,,,,,,,,,,,350.168161787632,374.114780718082,386.43781698487703,389.822061534188,384.463401435243,389.83139549804,419.39480767891,438.255165584899,
214,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.4505980581,2864.0847269944,3380.04141638289,2571.1727104145302,2571.30403953333,914.785719885861,1727.28119565526,2283.8466849494102,3005.42635224484,3502.80292389567,3720.4791546743104,4382.61727851692,5848.47640545105,7101.040141168621,6169.11419477823,5735.42285659849,6809.15980400146,6015.94522756969,6755.07367461629,6600.05680854589,5588.98072768556,5765.200762027111,6292.54362926707,7252.401857739921,7417.20364852201,7720.51057195234,
215,Sub-Saharan Africa (excluding high income),128.773648194991,130.738406942171,138.343462203566,154.748732911611,147.510327244452,160.331703743497,168.781880174084,162.752276155052,169.701928662213,189.161665974257,216.886415908941,214.84017864823602,236.321082399218,294.28585019075,373.398731416679,401.031172371387,422.612835180504,452.093757712135,486.310715280831,568.2329953132,695.973939230308,942.865153632197,843.3683753554,713.989641072888,606.212529244377,558.930662219311,559.629642316057,619.150520310695,617.835628113257,597.333239475007,654.8966673725789,644.220843964023,627.297232005287,599.187335359981,569.514000427026,644.453524056608,655.140188264298,662.331567968787,624.2877243475531,614.125070286277,635.055924463374,593.60298976861,628.539321174175,771.890715275126,934.75083045916,1081.1420132548599,1240.84990672498,1399.73984608536,1547.9195965329998,1440.9857788267498,1654.54128961512,1806.2833667653,1827.32665354797,1891.6196826079001,1907.8270768938198,1687.1017983713598,1528.1855352617401,1588.0597044435099,1625.82097114825,1628.84112706461,1500.34999742719,
216,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.49375170405,1337.8822305241301,1535.70689187913,1516.40437759013,1179.7397110806598,1779.47036531513,1322.82036383331,1119.6514371656501,,,,,,
217,Sub-Saharan Africa,128.800359660958,130.76116615142098,138.36785369435,154.773439760815,147.541777568417,160.359229782947,168.80920017837,162.78017087909402,169.724266640969,189.179176150076,216.903108032,214.868744259494,236.373392912068,294.343600239556,373.45581234679497,401.09338241796206,422.67090958462603,452.188264534636,486.45675140025594,568.476793076407,696.237845534418,943.090766282101,843.5867974164439,714.221892427642,606.4672023376841,559.226101311534,560.0037759197451,619.590722339552,618.3361909019429,597.864709007333,655.5304381528019,644.848758343859,628.023407046809,599.9712200577629,570.302024953095,645.2467418583191,655.900984418811,663.169365481766,625.1803853294281,615.0172589944129,635.9089536394761,594.4501048950859,629.466576479826,772.788097789788,935.788370606037,1082.2406194647199,1242.02425642332,1400.8850087147,1548.93138523168,1441.8389029402301,1655.48619894749,1807.29959244263,1828.30557742638,1892.8476357762802,1909.03322849849,1688.32725146016,1529.43925636502,1589.37001328992,1627.11035991953,1630.12737786282,1501.15292114676,
218,Small states,,,,,,,,,,,461.031924919795,509.38864723726,589.369680556529,721.371362860301,1100.5900881350901,1230.37472402995,1379.41960258162,1538.4557378490601,1624.29472693018,1978.1235881089199,2581.3203135646104,2614.04085398213,2548.04289263677,2414.12637598326,2342.62823902362,2209.6793351972196,2124.04017398309,2376.38727863745,2564.54296825621,2616.26714164771,2973.43843084708,2982.01741628973,3120.5888911338698,3030.5468364670696,3140.16357560422,3518.44675244161,3684.42783383245,3880.75333206851,3818.0235488559497,4028.9624203068897,4390.926635669221,4345.32214701351,4583.7725583495,5403.05837734987,6400.85317916948,7492.657689612529,8557.898956558109,10043.8990299158,11834.0405447568,9919.768364310608,11168.490827436,13207.698385911499,13520.9777841434,13815.5859619314,13995.6604914629,11738.1124733058,11350.7256733568,12032.933965063,13001.158693336101,12594.6768910683,10770.58977779,
219,Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.669872100335,577.628403970454,678.737963932546,745.3202999108651,866.5049956388029,883.0970413414259,896.867791263475,1098.75521904166,1067.90805262233,1090.2607625754301,1254.5415976746801,1330.62011395181,1564.768547927,1770.4676880717898,1584.77565743788,1700.09799666364,1813.8074335970398,1953.5132573676,1987.57970166818,2157.84044569668,
220,Suriname,346.163198666065,363.95832558894,382.20563749202006,403.757072560868,419.649854652524,468.627921894333,562.907542399196,634.7918877796089,676.901761599322,714.159978436302,747.161113919647,815.210031687566,847.904497604014,930.237019295327,1133.2310287144198,1295.81275714437,1412.21235427393,1793.6580278429396,2053.8783534346303,2180.72269010607,2211.21405386462,2468.4570616198002,2535.13868455394,2438.7079678261703,2368.92756674947,2368.18975900346,2381.5060419690303,2571.9557098729,2985.5198430352,1366.46838688231,958.612332137947,1084.96425017373,961.826471860751,1001.7211628266199,1391.6201538349499,1565.21202336887,1921.9054394993698,2039.8368434379602,2415.742065684,1904.4451795831799,2012.28165067815,1750.57673687227,2267.7539837693103,2611.3774934903304,3006.18323287406,3590.6481833241205,5197.74790651499,5744.759726707221,6831.9836220628395,7408.3607864181795,8255.87487222955,8263.20380320348,9200.97478600343,9402.164419111401,9471.922000524259,9168.23715664009,5872.78942866166,6295.56056173578,6938.086981472939,6853.693410779879,4916.60566637918,
221,Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.53516040785,2691.19565226261,2920.9175423418606,3102.2968587771197,3771.3595157828795,4819.125554709871,5196.94037965932,5146.67107827084,5538.61646477184,5643.6751092567,5413.15062068807,5717.217089690171,6533.55321303732,8712.698793120591,10671.8218610632,11685.7548224391,13159.7594413964,16085.611523338,18677.2927109318,16531.6705140706,16825.3516323547,18406.0119646255,17430.8267500537,18203.2424880484,18630.975979850402,16335.6453975896,16501.0838450986,17494.7287902036,19380.5135070548,19303.5456581383,19266.5135736247,
222,Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10730.451013637901,10815.1110457688,10454.9656390657,11175.7710286265,11452.783124508202,10201.3035366727,10479.7596309273,11777.1556578814,14849.037241503202,17233.1385611279,18098.9085440003,19672.9655554146,23787.6465566688,27483.3371698569,24694.2304876707,23509.5431355463,25095.1322896197,22643.1002515007,23496.602499332002,24214.9220717273,20881.7669299329,21663.643413767,23455.944725922203,26104.102788994904,25942.9547741436,25517.33066526,
223,Sweden,2114.0029726919197,2288.92170111915,2468.6945890300603,2657.02250478203,2941.0488994520397,3206.09917020339,3454.4297893867897,3720.9268452772103,3926.4090014696503,4234.161348210179,4736.21715377766,5132.71160742552,6027.12849917337,7301.215425886,8089.91458466682,10117.3066842673,10868.275765754599,11448.619391226599,12620.5186141512,14877.1642883549,17097.8326512095,15586.4300780047,13738.972298037399,12608.2291505865,13099.0208341765,13666.8577454736,17981.0194119405,21792.5589059822,24534.6938164191,25662.2205892506,30593.672444776097,31822.8038482367,32800.9826867546,24425.284928111803,26083.614387483798,30282.9639200066,32998.9681608432,30312.487599310298,30596.527204883198,30941.0793624668,29624.9126748618,27247.857734792997,29899.195249508102,37321.7979047059,42821.6731423358,43437.0631164776,46593.602164611104,53700.0053363063,56152.552340314,46946.9602719954,52869.0442891587,60755.7595508465,58037.821319217306,61126.9431963979,60020.360457657196,51545.483609532195,51965.157153198496,53791.5087298403,54589.0603860606,51939.4297445291,52274.4087868798,
224,Eswatini,104.214055811225,125.311491894503,131.16208952826798,151.501704361161,177.9669161218,187.948370470312,200.24611232021098,189.377102112431,196.30217371348,251.75083200314998,260.028979051307,307.36887191688703,321.069430537678,471.56907880395204,545.257617093698,576.883872766362,528.584253816049,571.246828268655,619.542432514749,725.112672810529,922.001649412919,938.174818152314,853.549917822489,851.5962683831681,732.29622039224,515.072560342456,620.712035692557,780.268542333656,894.33958018379,872.782938295471,1355.3890007470698,1367.78319552771,1481.86118053922,1528.8924438341598,1563.74950694899,1833.0993161251802,1695.13477490516,1781.8885229168302,1609.2140930184303,1557.06333059591,1728.71049762741,1521.76907531716,1405.44870562975,2148.632475194,2699.13074169713,3083.83814075588,3176.69116821334,3327.4451339579805,3137.3872660436105,3385.85884592044,4168.48940292685,4496.61336050974,4527.56503878653,4230.17126641521,4039.15934079483,3680.3494728377505,3425.53195692846,3914.4184837960297,4105.8936827893895,3915.64346723669,3424.2822122311,
225,Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27997.2898302635,28460.332615118597,27942.880540141497,33043.6883812669,32274.8905524359,31616.6816992667,29369.0568278169,29160.1038110689,,,
226,Seychelles,288.057842014677,270.279362820574,287.044788426874,308.19526439697,332.305003111975,328.484900958875,337.646246557856,333.233812466557,314.35106484147303,314.179852817028,343.88118212119105,401.60803951558296,546.951061288794,648.53192405897,744.506941901819,806.23264447194,814.4747379866741,1044.35306798524,1376.54657947199,2030.1359034546697,2329.35335798995,2419.03441901133,2296.3077292743696,2280.4515506217103,2338.07565218555,2588.55280379525,3165.94503803531,3638.98801125089,4128.1182318366,4407.20093965686,5302.84372714198,5314.66312816659,6128.44556922114,6559.12999396324,6555.5044074812,6748.931108858871,6583.20101813288,7280.98962117856,7715.918147093409,7747.61215872072,7578.85105298845,7663.13708026446,8331.2619970042,8524.96123557779,10176.6587120064,11092.5107357824,12014.3998729502,12154.829937280801,11122.862067714199,9706.956059639591,10804.6844747547,12189.095160135701,12006.68296237,14765.6739800428,14700.3343408386,14745.341462028799,15068.620349418401,15945.2649266263,15994.8198615534,16213.4807569248,10764.4204224611,
227,Syrian Arab Republic,187.53728826627,200.183479817742,227.78834042272098,238.437633438458,257.578160165979,247.49833003606201,237.915673950358,251.488023772549,263.197929415226,292.650449237743,280.307436975775,319.23436175659697,355.24326915866,366.47777174276604,582.804431235542,738.7164664211369,823.337316774106,853.813437626457,989.870175977556,1151.17492921003,1462.6299419183301,1811.1678123938398,1827.4444309801897,1878.7749573128,1864.89113941165,1991.22475683508,2313.70458936044,2864.05461739956,1414.30603881076,1540.46821427488,1920.6312245194101,2165.85189318266,2510.47775508502,2717.2821637603697,3231.9267425561898,3545.8089033319,4171.45609652336,4376.87333205155,4514.10471349477,4556.6610796186105,4910.77774789534,5175.2619444591,5300.58281183443,5494.8396536069895,6330.74018259423,7309.107876137719,8069.564879320341,9056.63466160915,10554.0837798677,10589.599053542099,11820.6077761445,3050.75445305659,2094.40809717989,1039.17530979407,1135.1252444700099,916.3580330644479,707.505266723622,942.518915865706,1268.23584864054,1334.3705933329302,,
228,Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16625.488923904,15785.962548428799,16384.902431222,18181.0928900371,20533.1876086725,24559.1437027965,25457.9778165421,27650.116346153798,22020.3472896377,21029.6959397391,21839.0090198076,21345.0259782194,21715.3139665448,23778.5191258375,26183.885044053502,28241.479293178,27545.1287854295,29553.1366979053,31350.8666282662,23879.9266491038,
